raceId,driverId,total_stops,total_pit_ms,median_pit_ms,min_pit_ms,first_pit_lap,last_pit_lap,total_pit_sec,median_pit_sec,race_name,year,round,circuitId,era,circuit_name,country,full_name,constructorId,positionOrder,points,grid,laps,dnf,grid_vs_finish,statusId,constructor_name,status,dnf_category,pit_time_per_stop_sec,strategy
841,1,2,46426,23213.0,23199,16,36,46.426,23.213,Australian Grand Prix,2011,1,1,V8,Albert Park Grand Prix Circuit,Australia,Lewis Hamilton,1,2,18.0,2,58,False,0.0,1,McLaren,Finished,Finished,23.213,2-Stop
841,2,2,48092,24046.0,22994,15,30,48.092,24.046,Australian Grand Prix,2011,1,1,V8,Albert Park Grand Prix Circuit,Australia,Nick Heidfeld,4,12,0.0,18,57,False,6.0,11,Renault,+1 Lap,Finished,24.046,2-Stop
841,3,1,23716,23716.0,23716,16,16,23.716,23.716,Australian Grand Prix,2011,1,1,V8,Albert Park Grand Prix Circuit,Australia,Nico Rosberg,131,17,0.0,7,22,True,-10.0,4,Mercedes,Collision,Accident DNF,23.716,1-Stop
841,4,3,72165,24181.0,23251,12,42,72.165,24.181,Australian Grand Prix,2011,1,1,V8,Albert Park Grand Prix Circuit,Australia,Fernando Alonso,6,4,12.0,5,58,False,1.0,1,Ferrari,Finished,Finished,24.055000000000003,3-Stop
841,5,1,24865,24865.0,24865,17,17,24.865,24.865,Australian Grand Prix,2011,1,1,V8,Albert Park Grand Prix Circuit,Australia,Heikki Kovalainen,205,18,0.0,19,19,True,1.0,47,Lotus,Water Leak,Mechanical DNF,24.865,1-Stop
841,10,1,23792,23792.0,23792,18,18,23.792,23.792,Australian Grand Prix,2011,1,1,V8,Albert Park Grand Prix Circuit,Australia,Timo Glock,166,15,0.0,21,49,False,6.0,19,Virgin,+9 Laps,Finished,23.792,1-Stop
841,13,3,72437,24095.0,23842,13,48,72.437,24.095,Australian Grand Prix,2011,1,1,V8,Albert Park Grand Prix Circuit,Australia,Felipe Massa,6,7,6.0,8,58,False,1.0,1,Ferrari,Finished,Finished,24.145666666666667,3-Stop
841,15,2,49747,24873.5,24848,16,37,49.747,24.8735,Australian Grand Prix,2011,1,1,V8,Albert Park Grand Prix Circuit,Australia,Jarno Trulli,205,13,0.0,20,56,False,7.0,12,Lotus,+2 Laps,Finished,24.8735,2-Stop
841,16,2,49849,24924.5,23871,16,37,49.849,24.9245,Australian Grand Prix,2011,1,1,V8,Albert Park Grand Prix Circuit,Australia,Adrian Sutil,10,9,2.0,16,57,False,7.0,11,Force India,+1 Lap,Finished,24.9245,2-Stop
841,17,3,72176,23426.0,22520,11,41,72.176,23.426,Australian Grand Prix,2011,1,1,V8,Albert Park Grand Prix Circuit,Australia,Mark Webber,9,5,10.0,3,58,False,-2.0,1,Red Bull,Finished,Finished,24.058666666666667,3-Stop
841,18,3,62851,22681.0,16867,17,37,62.851,22.681,Australian Grand Prix,2011,1,1,V8,Albert Park Grand Prix Circuit,Australia,Jenson Button,1,6,8.0,4,58,False,-2.0,1,McLaren,Finished,Finished,20.950333333333333,3-Stop
841,20,2,46639,23319.5,22603,14,36,46.639,23.3195,Australian Grand Prix,2011,1,1,V8,Albert Park Grand Prix Circuit,Australia,Sebastian Vettel,9,1,25.0,1,58,False,0.0,1,Red Bull,Finished,Finished,23.3195,2-Stop
841,22,4,104700,24976.0,16892,13,40,104.7,24.976,Australian Grand Prix,2011,1,1,V8,Albert Park Grand Prix Circuit,Australia,Rubens Barrichello,3,16,0.0,17,48,True,1.0,7,Williams,Transmission,Mechanical DNF,26.175,4+ Stops
841,30,2,49009,24504.5,23988,1,17,49.009,24.5045,Australian Grand Prix,2011,1,1,V8,Albert Park Grand Prix Circuit,Australia,Michael Schumacher,131,19,0.0,11,19,True,-8.0,4,Mercedes,Collision,Accident DNF,24.5045,2-Stop
841,67,2,48442,24221.0,23100,15,29,48.442,24.221,Australian Grand Prix,2011,1,1,V8,Albert Park Grand Prix Circuit,Australia,SÃÂ©bastien Buemi,5,8,4.0,10,57,False,2.0,11,Toro Rosso,+1 Lap,Finished,24.221,2-Stop
841,153,3,77709,26348.0,24463,1,35,77.709,26.348,Australian Grand Prix,2011,1,1,V8,Albert Park Grand Prix Circuit,Australia,Jaime Alguersuari,5,11,0.0,12,57,False,1.0,11,Toro Rosso,+1 Lap,Finished,25.903000000000002,3-Stop
841,155,2,48256,24128.0,24064,16,32,48.256,24.128,Australian Grand Prix,2011,1,1,V8,Albert Park Grand Prix Circuit,Australia,Kamui Kobayashi,15,21,0.0,9,58,True,-12.0,2,Sauber,Disqualified,Other DNF,24.128,2-Stop
841,808,2,50218,25109.0,24535,16,36,50.218,25.109,Australian Grand Prix,2011,1,1,V8,Albert Park Grand Prix Circuit,Australia,Vitaly Petrov,4,3,15.0,6,58,False,3.0,1,Renault,Finished,Finished,25.109,2-Stop
841,814,2,49195,24597.5,24332,14,36,49.195,24.5975,Australian Grand Prix,2011,1,1,V8,Albert Park Grand Prix Circuit,Australia,Paul di Resta,10,10,1.0,14,57,False,4.0,11,Force India,+1 Lap,Finished,24.5975,2-Stop
841,815,1,23438,23438.0,23438,23,23,23.438,23.438,Australian Grand Prix,2011,1,1,V8,Albert Park Grand Prix Circuit,Australia,Sergio PÃÂ©rez,15,22,0.0,13,58,True,-9.0,2,Sauber,Disqualified,Other DNF,23.438,1-Stop
841,816,2,51705,25852.5,25259,14,38,51.705,25.8525,Australian Grand Prix,2011,1,1,V8,Albert Park Grand Prix Circuit,Australia,JÃÂ©rÃÂ«me d'Ambrosio,166,14,0.0,22,54,False,8.0,14,Virgin,+4 Laps,Finished,25.8525,2-Stop
842,1,4,93011,22581.5,22466,12,52,93.011,22.5815,Malaysian Grand Prix,2011,2,2,V8,Sepang International Circuit,Malaysia,Lewis Hamilton,1,8,4.0,2,56,False,-6.0,1,McLaren,Finished,Finished,23.25275,4+ Stops
842,2,3,69723,23221.0,22602,13,39,69.723,23.221,Malaysian Grand Prix,2011,2,2,V8,Sepang International Circuit,Malaysia,Nick Heidfeld,4,3,15.0,6,56,False,3.0,1,Renault,Finished,Finished,23.241,3-Stop
842,3,3,70070,22577.0,22526,15,40,70.07,22.577,Malaysian Grand Prix,2011,2,2,V8,Sepang International Circuit,Malaysia,Nico Rosberg,131,12,0.0,9,55,False,-3.0,11,Mercedes,+1 Lap,Finished,23.356666666666666,3-Stop
842,4,4,98040,23853.0,23152,14,46,98.04,23.853,Malaysian Grand Prix,2011,2,2,V8,Sepang International Circuit,Malaysia,Fernando Alonso,6,6,8.0,5,56,False,-1.0,1,Ferrari,Finished,Finished,24.51,4+ Stops
842,5,2,52420,26210.0,23336,15,34,52.42,26.21,Malaysian Grand Prix,2011,2,2,V8,Sepang International Circuit,Malaysia,Heikki Kovalainen,205,15,0.0,19,55,False,4.0,11,Lotus,+1 Lap,Finished,26.21,2-Stop
842,10,2,49046,24523.0,24429,17,34,49.046,24.523,Malaysian Grand Prix,2011,2,2,V8,Sepang International Circuit,Malaysia,Timo Glock,166,16,0.0,21,54,False,5.0,12,Virgin,+2 Laps,Finished,24.523,2-Stop
842,13,3,74658,22893.0,22541,13,38,74.658,22.893,Malaysian Grand Prix,2011,2,2,V8,Sepang International Circuit,Malaysia,Felipe Massa,6,5,10.0,7,56,False,2.0,1,Ferrari,Finished,Finished,24.886,3-Stop
842,15,1,25516,25516.0,25516,13,13,25.516,25.516,Malaysian Grand Prix,2011,2,2,V8,Sepang International Circuit,Malaysia,Jarno Trulli,205,20,0.0,20,31,True,0.0,8,Lotus,Clutch,Mechanical DNF,25.516,1-Stop
842,16,3,76290,22550.0,22046,3,32,76.29,22.55,Malaysian Grand Prix,2011,2,2,V8,Sepang International Circuit,Malaysia,Adrian Sutil,10,11,0.0,17,55,False,6.0,11,Force India,+1 Lap,Finished,25.430000000000003,3-Stop
842,17,4,88793,22115.0,21991,10,43,88.793,22.115,Malaysian Grand Prix,2011,2,2,V8,Sepang International Circuit,Malaysia,Mark Webber,9,4,12.0,3,56,False,-1.0,1,Red Bull,Finished,Finished,22.19825,4+ Stops
842,18,3,67354,22471.0,22400,13,38,67.354,22.471,Malaysian Grand Prix,2011,2,2,V8,Sepang International Circuit,Malaysia,Jenson Button,1,2,18.0,4,56,False,2.0,1,McLaren,Finished,Finished,22.451333333333334,3-Stop
842,20,3,67225,22313.0,21893,13,41,67.225,22.313,Malaysian Grand Prix,2011,2,2,V8,Sepang International Circuit,Malaysia,Sebastian Vettel,9,1,25.0,1,56,False,0.0,1,Red Bull,Finished,Finished,22.40833333333333,3-Stop
842,22,2,57480,28740.0,24502,3,17,57.48,28.74,Malaysian Grand Prix,2011,2,2,V8,Sepang International Circuit,Malaysia,Rubens Barrichello,3,22,0.0,15,22,True,-7.0,6,Williams,Gearbox,Mechanical DNF,28.74,2-Stop
842,24,3,93192,27815.0,26554,17,44,93.192,27.815,Malaysian Grand Prix,2011,2,2,V8,Sepang International Circuit,Malaysia,Vitantonio Liuzzi,164,18,0.0,23,46,False,5.0,88,HRT,+10 Laps,Finished,31.063999999999997,3-Stop
842,30,3,67064,22261.0,22227,14,42,67.064,22.261,Malaysian Grand Prix,2011,2,2,V8,Sepang International Circuit,Malaysia,Michael Schumacher,131,9,2.0,11,56,False,2.0,1,Mercedes,Finished,Finished,22.354666666666663,3-Stop
842,67,3,80562,27439.0,23280,15,32,80.562,27.439,Malaysian Grand Prix,2011,2,2,V8,Sepang International Circuit,Malaysia,SÃÂ©bastien Buemi,5,13,0.0,12,55,False,-1.0,11,Toro Rosso,+1 Lap,Finished,26.854,3-Stop
842,153,2,46472,23236.0,22888,16,32,46.472,23.236,Malaysian Grand Prix,2011,2,2,V8,Sepang International Circuit,Malaysia,Jaime Alguersuari,5,14,0.0,13,55,False,-1.0,11,Toro Rosso,+1 Lap,Finished,23.236,2-Stop
842,155,2,46722,23361.0,23280,17,36,46.722,23.361,Malaysian Grand Prix,2011,2,2,V8,Sepang International Circuit,Malaysia,Kamui Kobayashi,15,7,6.0,10,56,False,3.0,1,Sauber,Finished,Finished,23.361,2-Stop
842,808,3,74556,23182.0,22680,15,44,74.556,23.182,Malaysian Grand Prix,2011,2,2,V8,Sepang International Circuit,Malaysia,Vitaly Petrov,4,17,0.0,8,52,True,-9.0,3,Renault,Accident,Accident DNF,24.852,3-Stop
842,814,3,69169,22773.0,22419,11,37,69.169,22.773,Malaysian Grand Prix,2011,2,2,V8,Sepang International Circuit,Malaysia,Paul di Resta,10,10,1.0,14,56,False,4.0,1,Force India,Finished,Finished,23.05633333333333,3-Stop
842,815,1,23597,23597.0,23597,17,17,23.597,23.597,Malaysian Grand Prix,2011,2,2,V8,Sepang International Circuit,Malaysia,Sergio PÃÂ©rez,15,21,0.0,16,23,True,-5.0,3,Sauber,Accident,Accident DNF,23.597,1-Stop
842,816,2,50668,25334.0,24416,17,35,50.668,25.334,Malaysian Grand Prix,2011,2,2,V8,Sepang International Circuit,Malaysia,JÃÂ©rÃÂ«me d'Ambrosio,166,19,0.0,22,42,True,3.0,3,Virgin,Accident,Accident DNF,25.334,2-Stop
843,1,3,61978,20567.0,20533,15,38,61.978,20.567,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,Lewis Hamilton,1,1,25.0,3,56,False,2.0,1,McLaren,Finished,Finished,20.659333333333333,3-Stop
843,2,2,44037,22018.5,21821,18,30,44.037,22.0185,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,Nick Heidfeld,4,12,0.0,16,56,False,4.0,1,Renault,Finished,Finished,22.0185,2-Stop
843,3,3,63496,20771.0,20720,12,39,63.496,20.771,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,Nico Rosberg,131,5,10.0,4,56,False,-1.0,1,Mercedes,Finished,Finished,21.165333333333333,3-Stop
843,4,2,43775,21887.5,21251,16,32,43.775,21.8875,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,Fernando Alonso,6,7,6.0,5,56,False,-2.0,1,Ferrari,Finished,Finished,21.8875,2-Stop
843,5,2,44375,22187.5,21890,19,40,44.375,22.1875,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,Heikki Kovalainen,205,16,0.0,19,55,False,3.0,11,Lotus,+1 Lap,Finished,22.1875,2-Stop
843,10,3,78418,22683.0,21908,16,39,78.418,22.683,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,Timo Glock,166,21,0.0,22,54,False,1.0,12,Virgin,+2 Laps,Finished,26.139333333333337,3-Stop
843,13,2,42792,21396.0,21168,15,33,42.792,21.396,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,Felipe Massa,6,6,8.0,6,56,False,0.0,1,Ferrari,Finished,Finished,21.396,2-Stop
843,15,2,45289,22644.5,22260,20,42,45.289,22.6445,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,Jarno Trulli,205,19,0.0,20,55,False,1.0,11,Lotus,+1 Lap,Finished,22.6445,2-Stop
843,16,3,70755,21058.0,20989,15,47,70.755,21.058,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,Adrian Sutil,10,15,0.0,11,55,False,-4.0,11,Force India,+1 Lap,Finished,23.584999999999997,3-Stop
843,17,3,65665,21132.0,21091,10,40,65.665,21.132,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,Mark Webber,9,3,15.0,18,56,False,15.0,1,Red Bull,Finished,Finished,21.888333333333335,3-Stop
843,18,3,65774,21237.0,20758,14,37,65.774,21.237,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,Jenson Button,1,4,12.0,2,56,False,-2.0,1,McLaren,Finished,Finished,21.924666666666667,3-Stop
843,20,2,43528,21764.0,21533,14,31,43.528,21.764,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,Sebastian Vettel,9,2,18.0,1,56,False,-1.0,1,Red Bull,Finished,Finished,21.764,2-Stop
843,22,2,43190,21595.0,21481,16,35,43.19,21.595,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,Rubens Barrichello,3,13,0.0,15,56,False,2.0,1,Williams,Finished,Finished,21.595,2-Stop
843,24,3,62126,23499.0,14160,9,45,62.126,23.499,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,Vitantonio Liuzzi,164,22,0.0,23,54,False,1.0,12,HRT,+2 Laps,Finished,20.708666666666666,3-Stop
843,30,3,63886,21400.0,20522,10,39,63.886,21.4,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,Michael Schumacher,131,8,4.0,14,56,False,6.0,1,Mercedes,Finished,Finished,21.295333333333335,3-Stop
843,39,1,26049,26049.0,26049,23,23,26.049,26.049,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,Narain Karthikeyan,164,23,0.0,24,54,False,1.0,12,HRT,+2 Laps,Finished,26.049,1-Stop
843,67,3,68660,22010.0,21928,12,33,68.66,22.01,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,SÃÂ©bastien Buemi,5,14,0.0,9,56,False,-5.0,1,Toro Rosso,Finished,Finished,22.886666666666667,3-Stop
843,153,1,22419,22419.0,22419,9,9,22.419,22.419,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,Jaime Alguersuari,5,24,0.0,7,9,True,-17.0,36,Toro Rosso,Wheel,Mechanical DNF,22.419,1-Stop
843,155,2,43791,21895.5,21855,14,30,43.791,21.8955,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,Kamui Kobayashi,15,10,1.0,13,56,False,3.0,1,Sauber,Finished,Finished,21.8955,2-Stop
843,808,2,43986,21993.0,21981,17,37,43.986,21.993,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,Vitaly Petrov,4,9,2.0,10,56,False,1.0,1,Renault,Finished,Finished,21.993,2-Stop
843,813,3,72842,23160.0,22062,10,40,72.842,23.16,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,Pastor Maldonado,3,18,0.0,17,55,False,-1.0,11,Williams,+1 Lap,Finished,24.280666666666665,3-Stop
843,814,2,43207,21603.5,21218,11,32,43.207,21.6035,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,Paul di Resta,10,11,0.0,8,56,False,-3.0,1,Force India,Finished,Finished,21.6035,2-Stop
843,815,4,87615,22435.0,13900,16,50,87.615,22.435,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,Sergio PÃÂ©rez,15,17,0.0,12,55,False,-5.0,11,Sauber,+1 Lap,Finished,21.90375,4+ Stops
843,816,2,45703,22851.5,22802,20,34,45.703,22.8515,Chinese Grand Prix,2011,3,17,V8,Shanghai International Circuit,China,JÃÂ©rÃÂ«me d'Ambrosio,166,20,0.0,21,54,False,1.0,12,Virgin,+2 Laps,Finished,22.8515,2-Stop
844,1,4,99637,21558.0,20833,9,46,99.637,21.558,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,Lewis Hamilton,1,4,12.0,4,58,False,0.0,1,McLaren,Finished,Finished,24.90925,4+ Stops
844,2,4,86975,21901.5,20872,10,46,86.975,21.9015,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,Nick Heidfeld,4,7,6.0,9,58,False,2.0,1,Renault,Finished,Finished,21.74375,4+ Stops
844,3,4,84757,20938.0,20308,10,44,84.757,20.938,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,Nico Rosberg,131,5,10.0,3,58,False,-2.0,1,Mercedes,Finished,Finished,21.18925,4+ Stops
844,4,4,86121,21540.5,21308,10,46,86.121,21.5405,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,Fernando Alonso,6,3,15.0,5,58,False,2.0,1,Ferrari,Finished,Finished,21.53025,4+ Stops
844,5,3,67601,22854.0,21633,15,53,67.601,22.854,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,Heikki Kovalainen,205,19,0.0,18,56,False,-1.0,12,Lotus,+2 Laps,Finished,22.533666666666665,3-Stop
844,13,4,93500,22746.5,21322,9,46,93.5,22.7465,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,Felipe Massa,6,11,0.0,10,58,False,-1.0,1,Ferrari,Finished,Finished,23.375,4+ Stops
844,15,3,68147,22862.0,22219,13,39,68.147,22.862,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,Jarno Trulli,205,18,0.0,19,57,False,1.0,11,Lotus,+1 Lap,Finished,22.715666666666667,3-Stop
844,16,3,63739,21084.0,21006,10,40,63.739,21.084,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,Adrian Sutil,10,13,0.0,12,57,False,-1.0,11,Force India,+1 Lap,Finished,21.246333333333332,3-Stop
844,17,4,84401,20946.5,20421,10,45,84.401,20.9465,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,Mark Webber,9,2,18.0,2,58,False,0.0,1,Red Bull,Finished,Finished,21.10025,4+ Stops
844,18,3,65424,21417.0,21368,13,39,65.424,21.417,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,Jenson Button,1,6,8.0,6,58,False,0.0,1,McLaren,Finished,Finished,21.808000000000003,3-Stop
844,20,4,81609,20437.0,20112,11,47,81.609,20.437,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,Sebastian Vettel,9,1,25.0,1,58,False,0.0,1,Red Bull,Finished,Finished,20.40225,4+ Stops
844,22,3,67272,22717.0,21687,10,40,67.272,22.717,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,Rubens Barrichello,3,15,0.0,11,57,False,-4.0,11,Williams,+1 Lap,Finished,22.424000000000003,3-Stop
844,24,4,149973,34364.0,24634,15,37,149.973,34.364,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,Vitantonio Liuzzi,164,22,0.0,20,53,False,-2.0,15,HRT,+5 Laps,Finished,37.49325,4+ Stops
844,30,4,92065,20752.0,20379,2,45,92.065,20.752,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,Michael Schumacher,131,12,0.0,8,58,False,-4.0,1,Mercedes,Finished,Finished,23.01625,4+ Stops
844,39,3,76789,24962.0,24474,14,45,76.789,24.962,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,Narain Karthikeyan,164,21,0.0,22,55,False,1.0,13,HRT,+3 Laps,Finished,25.596333333333334,3-Stop
844,67,3,65929,22032.0,21769,9,40,65.929,22.032,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,SÃÂ©bastien Buemi,5,9,2.0,16,58,False,7.0,1,Toro Rosso,Finished,Finished,21.976333333333333,3-Stop
844,153,4,88456,21958.5,21826,13,55,88.456,21.9585,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,Jaime Alguersuari,5,16,0.0,17,57,False,1.0,11,Toro Rosso,+1 Lap,Finished,22.114,4+ Stops
844,155,3,67731,22456.0,21820,13,38,67.731,22.456,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,Kamui Kobayashi,15,10,1.0,24,58,False,14.0,1,Sauber,Finished,Finished,22.576999999999998,3-Stop
844,808,4,86245,21542.0,21323,8,45,86.245,21.542,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,Vitaly Petrov,4,8,4.0,7,58,False,-1.0,1,Renault,Finished,Finished,21.56125,4+ Stops
844,813,4,82188,22191.0,13925,11,45,82.188,22.191,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,Pastor Maldonado,3,17,0.0,14,57,False,-3.0,11,Williams,+1 Lap,Finished,20.547,4+ Stops
844,814,4,83995,20908.5,20775,11,44,83.995,20.9085,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,Paul di Resta,10,23,0.0,13,44,True,-10.0,31,Force India,Retired,Other DNF,20.99875,4+ Stops
844,815,4,96245,22630.0,21715,1,42,96.245,22.63,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,Sergio PÃÂ©rez,15,14,0.0,15,57,False,1.0,11,Sauber,+1 Lap,Finished,24.06125,4+ Stops
844,816,2,47616,23808.0,22779,16,33,47.616,23.808,Turkish Grand Prix,2011,4,5,V8,Istanbul Park,Turkey,JÃÂ©rÃÂ«me d'Ambrosio,166,20,0.0,23,56,False,3.0,12,Virgin,+2 Laps,Finished,23.808,2-Stop
845,1,4,81457,20354.0,19761,11,49,81.457,20.354,Spanish Grand Prix,2011,5,4,V8,Circuit de Barcelona-Catalunya,Spain,Lewis Hamilton,1,2,18.0,3,66,False,1.0,1,McLaren,Finished,Finished,20.36425,4+ Stops
845,2,3,64071,21322.0,20796,21,50,64.071,21.322,Spanish Grand Prix,2011,5,4,V8,Circuit de Barcelona-Catalunya,Spain,Nick Heidfeld,4,8,4.0,24,65,False,16.0,11,Renault,+1 Lap,Finished,21.357,3-Stop
845,3,3,60576,20395.0,19534,11,42,60.576,20.395,Spanish Grand Prix,2011,5,4,V8,Circuit de Barcelona-Catalunya,Spain,Nico Rosberg,131,7,6.0,7,65,False,0.0,11,Mercedes,+1 Lap,Finished,20.192,3-Stop
845,4,4,81923,20473.5,20238,10,39,81.923,20.4735,Spanish Grand Prix,2011,5,4,V8,Circuit de Barcelona-Catalunya,Spain,Fernando Alonso,6,5,10.0,4,65,False,-1.0,11,Ferrari,+1 Lap,Finished,20.48075,4+ Stops
845,5,3,64894,21019.0,20807,16,41,64.894,21.019,Spanish Grand Prix,2011,5,4,V8,Circuit de Barcelona-Catalunya,Spain,Heikki Kovalainen,205,23,0.0,15,48,True,-8.0,3,Lotus,Accident,Accident DNF,21.631333333333334,3-Stop
845,10,3,65546,21632.0,21170,16,53,65.546,21.632,Spanish Grand Prix,2011,5,4,V8,Circuit de Barcelona-Catalunya,Spain,Timo Glock,166,19,0.0,20,63,False,1.0,13,Virgin,+3 Laps,Finished,21.84866666666667,3-Stop
845,13,3,64854,21635.0,20800,11,36,64.854,21.635,Spanish Grand Prix,2011,5,4,V8,Circuit de Barcelona-Catalunya,Spain,Felipe Massa,6,22,0.0,8,58,True,-14.0,6,Ferrari,Gearbox,Mechanical DNF,21.618,3-Stop
845,15,3,67088,22364.0,21723,15,43,67.088,22.364,Spanish Grand Prix,2011,5,4,V8,Circuit de Barcelona-Catalunya,Spain,Jarno Trulli,205,18,0.0,18,64,False,0.0,12,Lotus,+2 Laps,Finished,22.362666666666666,3-Stop
845,16,3,64270,20773.0,20267,13,48,64.27,20.773,Spanish Grand Prix,2011,5,4,V8,Circuit de Barcelona-Catalunya,Spain,Adrian Sutil,10,13,0.0,17,65,False,4.0,11,Force India,+1 Lap,Finished,21.423333333333332,3-Stop
845,17,4,81223,20179.0,19984,10,47,81.223,20.179,Spanish Grand Prix,2011,5,4,V8,Circuit de Barcelona-Catalunya,Spain,Mark Webber,9,4,12.0,1,66,False,-3.0,1,Red Bull,Finished,Finished,20.30575,4+ Stops
845,18,3,60885,20107.0,20015,14,48,60.885,20.107,Spanish Grand Prix,2011,5,4,V8,Circuit de Barcelona-Catalunya,Spain,Jenson Button,1,3,15.0,5,66,False,2.0,1,McLaren,Finished,Finished,20.294999999999998,3-Stop
845,20,4,80858,20272.5,19887,9,48,80.858,20.2725,Spanish Grand Prix,2011,5,4,V8,Circuit de Barcelona-Catalunya,Spain,Sebastian Vettel,9,1,25.0,2,66,False,1.0,1,Red Bull,Finished,Finished,20.2145,4+ Stops
845,22,4,92449,20938.0,20637,11,54,92.449,20.938,Spanish Grand Prix,2011,5,4,V8,Circuit de Barcelona-Catalunya,Spain,Rubens Barrichello,3,17,0.0,19,64,False,2.0,12,Williams,+2 Laps,Finished,23.11225,4+ Stops
845,24,1,23157,23157.0,23157,16,16,23.157,23.157,Spanish Grand Prix,2011,5,4,V8,Circuit de Barcelona-Catalunya,Spain,Vitantonio Liuzzi,164,24,0.0,21,28,True,-3.0,6,HRT,Gearbox,Mechanical DNF,23.157,1-Stop
845,30,3,61022,20451.0,20084,10,41,61.022,20.451,Spanish Grand Prix,2011,5,4,V8,Circuit de Barcelona-Catalunya,Spain,Michael Schumacher,131,6,8.0,10,65,False,4.0,11,Mercedes,+1 Lap,Finished,20.340666666666667,3-Stop
845,39,3,73589,24448.0,24298,14,47,73.589,24.448,Spanish Grand Prix,2011,5,4,V8,Circuit de Barcelona-Catalunya,Spain,Narain Karthikeyan,164,21,0.0,22,61,False,1.0,15,HRT,+5 Laps,Finished,24.529666666666667,3-Stop
845,67,3,66382,20819.0,20818,9,42,66.382,20.819,Spanish Grand Prix,2011,5,4,V8,Circuit de Barcelona-Catalunya,Spain,SÃÂ©bastien Buemi,5,14,0.0,11,65,False,-3.0,11,Toro Rosso,+1 Lap,Finished,22.127333333333336,3-Stop
845,153,4,85775,20945.5,20741,11,50,85.775,20.9455,Spanish Grand Prix,2011,5,4,V8,Circuit de Barcelona-Catalunya,Spain,Jaime Alguersuari,5,16,0.0,13,64,False,-3.0,12,Toro Rosso,+2 Laps,Finished,21.44375,4+ Stops
845,155,3,66499,21128.0,20500,1,44,66.499,21.128,Spanish Grand Prix,2011,5,4,V8,Circuit de Barcelona-Catalunya,Spain,Kamui Kobayashi,15,10,1.0,14,65,False,4.0,11,Sauber,+1 Lap,Finished,22.16633333333333,3-Stop
845,808,3,67827,21856.0,21739,11,41,67.827,21.856,Spanish Grand Prix,2011,5,4,V8,Circuit de Barcelona-Catalunya,Spain,Vitaly Petrov,4,11,0.0,6,65,False,-5.0,11,Renault,+1 Lap,Finished,22.608999999999998,3-Stop
845,813,4,91161,22383.0,21574,8,53,91.161,22.383,Spanish Grand Prix,2011,5,4,V8,Circuit de Barcelona-Catalunya,Spain,Pastor Maldonado,3,15,0.0,9,65,False,-6.0,11,Williams,+1 Lap,Finished,22.79025,4+ Stops
